SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1467411;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:32;17:00:00;33;507;22,00;22,00;545;$;35.000.000,00;1;Negociada;11:27:26;MOVI;;MOVIL S.G.R.;AO;;;;;;
1467412;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:47:34;17:00:00;158;;;7,00;523;DOL;50.000,00;1;Desierta;;NOVA;;INNOVA S.G.R.;CB;30-71817888-2;MONTEVERDE S. A. S.;;;;
1467413;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:36;17:00:00;28;;;18,00;449;$;18.750.000,00;1;Desierta;;FAEC;;FIDEICOM.DE AFECT. ESPEC.;AO;;;;;;
1467414;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:45;17:00:00;31;;;20,00;449;$;85.541.218,77;2;Desierta;;AVRU;;Aval Rural S.G.R.;AO;;;;;;
1467415;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:47:45;17:00:00;180;;;7,00;523;DOL;50.000,00;1;Desierta;;NOVA;;INNOVA S.G.R.;CB;30-71817888-2;MONTEVERDE S. A. S.;;;;
1467416;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:57;17:00:00;52;;;75,00;767;$;12.000.000,00;4;Desierta;;;20-25524239-4;MOLINAS MARTIN HERNAN;AO;20-25524239-4;MOLINAS MARTIN HERNAN;;;;
1467417;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:47:57;17:00:00;180;;;7,00;523;DOL;50.000,00;1;Desierta;;NOVA;;INNOVA S.G.R.;CB;30-71817888-2;MONTEVERDE S. A. S.;;;;
1467418;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:04;17:00:00;109;;;30,00;598;$;32.662.130,00;1;Desierta;;;30-50405268-7;MOÑO AZUL SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL Y AGROPECUARIA S. A.;AO;33-71488846-9;AGROFRESH ARGENTINA S.R.L.;;;;
1467419;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:48:07;17:00:00;41;545;40,50;40,50;545;$;31.869.658,40;1;Negociada;10:51:33;;30-68450379-7;TRANSPORTES CREXELL S. A.;AO;20-20123781-6;LARROSA SERGIO OSVALDO;;;;
1467420;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:48:11;17:00:00;146;;;7,00;523;DOL;50.000,00;1;Desierta;;NOVA;;INNOVA S.G.R.;CB;30-71817888-2;MONTEVERDE S. A. S.;;;;
1467421;28/05/2026;No Garantizado;NO;SI;NO;PAGARE;NO;NO;24Hs.;10:48:19;17:00:00;82;;;9,00;767;U$S;230.000,00;8;Desierta;;;30-70938526-3;INDO S.A.;;30-70938526-3;INDO S.A.;;;;
1467422;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:48:26;17:00:00;146;;;7,00;523;DOL;50.000,00;1;Desierta;;NOVA;;INNOVA S.G.R.;CB;30-71817888-2;MONTEVERDE S. A. S.;;;;
1467423;28/05/2026;Avalado;;SI;NO;ECHEQ;SI;NO;24Hs.;10:48:38;17:00:00;96;502;18,00;18,00;809;$;300.000.000,00;1;Negociada;14:43:45;BMAR;;BANCO MARIVA S.A.;NO;;;;;;
1467424;28/05/2026;No Garantizado;NO;SI;NO;PAGARE;NO;NO;C.I.;10:48:43;17:00:00;368;523;5,50;5,50;523;U$D;100.000,00;1;Negociada;10:50:45;;30-65368622-2;SIERRAS DE MAZAN S.A.U.;;30-65368622-2;SIERRAS DE MAZAN S.A.U.;;;;
1467425;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:01;17:00:00;78;;;68,00;767;$;15.000.000,00;3;Desierta;;;30-71407977-4;EURO PHARMA S.A.;AO;20-31576960-5;MARINO MARTINEZ MIGUEL ANGEL;;;;
1467426;28/05/2026;Avalado;;NO;NO;PAGARE;NO;NO;C.I.;10:49:02;17:00:00;21;;;0,00;839;$;400.000.000,00;1;Desierta (Baja);;CREC;;Crecer S.G.R.;;;;;;;
1467427;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:49:05;17:00:00;92;;;0,00;447;$;15.000.000,00;1;Desierta (Baja);;RIGA;;RIG Avales S.G.R.;AO;;;;;;
1467428;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:49:27;17:00:00;75;406;24,00;24,00;545;$;18.601.888,67;7;Negociada;11:23:30;ACPY;;Acindar Pymes S.G.R.;AO;;;;;;
1467429;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:32;17:00:00;30;416;25,00;25,00;716;$;2.310.000,00;3;Negociada;13:15:03;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;;
1467430;28/05/2026;Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:34;17:00:00;94;523;20,00;20,00;568;$;600.000.000,00;2;Negociada;10:51:35;;;;AO;;;Certificado MiPyME;;;
1467431;28/05/2026;Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:49:47;17:00:00;93;523;20,00;20,00;568;$;600.000.000,00;2;Negociada;10:51:49;;;;AO;;;Certificado MiPyME;;;
1467432;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:00;17:00:00;109;754;27,00;27,00;864;$;25.000.000,00;1;Negociada;13:37:01;MILL;;MILLS S.G.R.;AO;;;;;;
1467433;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:07;17:00:00;90;;;22,00;442;$;17.900.000,00;1;Desierta;;FIDU;;Fid Aval S.G.R.;AO;;;;;;
1467434;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:07;17:00:00;40;416;25,00;25,00;716;$;2.433.952,00;1;Negociada;13:15:26;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;;
1467435;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:17;17:00:00;117;;;27,00;864;$;48.000.000,00;12;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467436;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:23;17:00:00;57;;;0,00;442;$;23.400.000,00;9;Desierta (Baja);;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1467437;28/05/2026;Avalado;;SI;NO;ECHEQ;SI;NO;24Hs.;10:50:38;17:00:00;83;864;26,00;26,00;864;$;37.000.000,00;2;Negociada;11:58:34;MILL;;MILLS S.G.R.;NO;;;;;;
1467438;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:47;17:00:00;55;507;23,00;23,00;526;$;10.700.000,00;2;Negociada;11:48:50;NOVA;;INNOVA S.G.R.;AO;;;;;;
1467439;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:50:56;17:00:00;48;287;23,00;23,00;526;$;8.146.742,66;3;Negociada;12:16:41;FIDE;;Fidem S.G.R.;AO;;;;;;
1467440;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:06;17:00:00;91;406;24,00;24,00;406;$;20.000.000,00;8;Negociada;10:56:18;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1467441;28/05/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:51:14;17:00:00;39;;;48,00;767;$;35.000.000,00;7;Desierta;;;33-71659157-9;CASI AGROPECUARIA S.A.;AO;33-71659157-9;CASI AGROPECUARIA S.A.;;;;
1467442;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:51:22;17:00:00;189;406;27,00;27,00;876;$;14.000.000,00;1;Negociada;11:35:37;ACPY;;Acindar Pymes S.G.R.;AO;;;;;;
1467443;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:51:24;17:00:00;58;;;0,00;827;$;8.500.000,00;5;Desierta (Baja);;;30-71757663-9;SEPDT S. R. L.;AO;20-30984094-2;ELIZONDO APARICI PABLO EXEQUIEL;;;;
1467444;28/05/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:51:38;17:00:00;116;554;66,00;66,00;827;$;800.000,00;1;Negociada;10:53:39;;20-30984094-2;ELIZONDO APARICI PABLO EXEQUIEL;AO;20-30984094-2;ELIZONDO APARICI PABLO EXEQUIEL;;;;
1467445;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:52:30;17:00:00;120;;;27,00;864;$;30.000.000,00;3;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467446;28/05/2026;No Garantizado;SI;SI;NO;PAGARE;NO;NO;C.I.;10:52:52;17:00:00;97;767;29,00;29,00;767;$;100.000.000,00;1;Negociada;13:43:53;;30-71568022-6;BROOK MOTORS S. A.;;30-71568022-6;BROOK MOTORS S. A.;Certificado MiPyME;;;
1467447;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:52:53;17:00:00;68;754;26,00;26,00;864;$;5.000.000,00;1;Negociada;14:00:12;MILL;;MILLS S.G.R.;AO;;;;;;
1467448;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:14;17:00:00;83;;;26,00;864;$;6.000.000,00;1;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467449;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:23;17:00:00;108;755;29,00;29,00;558;$;10.000.000,00;1;Negociada;13:33:59;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;;
1467450;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:53:49;17:00:00;75;576;27,50;27,50;558;$;10.000.000,00;1;Negociada;13:33:43;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;;
1467451;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:53:51;17:00:00;77;406;23,00;23,00;406;$;30.000.000,00;1;Negociada;11:01:11;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1467452;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:07;17:00:00;82;;;32,00;767;$;10.500.000,00;2;Desierta;;;30-71678335-5;AL&IN S.A.S.;AO;30-71678335-5;AL&IN S.A.S.;;;;
1467453;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:27;17:00:00;95;501;18,00;18,00;558;$;2.000.000,00;1;Negociada;13:52:12;FOGA;;Fdo. de Gtias. del Chaco;AO;;;;;;
1467454;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:39;17:00:00;88;;;26,00;864;$;7.750.000,00;1;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467455;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:54:48;17:00:00;54;442;18,90;19,00;526;$;8.844.083,65;1;Negociada;12:09:44;BIND;;Garantias Bind S.G.R.;AO;;;;;;
1467456;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:54:49;17:00:00;199;406;26,00;26,00;406;$;90.000.000,00;3;Negociada;10:57:30;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1467457;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:55:00;17:00:00;163;770;7,50;7,50;526;DOL;35.000,00;3;Negociada;11:48:28;FIDE;;Fidem S.G.R.;;;;;;;
1467458;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:55:31;17:00:00;391;432;7,00;7,00;406;U$D;95.000,00;2;Negociada;12:28:08;ARPY;;Argenpymes S.G.R.;;;;;;;
1467459;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:55:50;17:00:00;386;432;7,00;7,00;406;U$D;100.000,00;2;Negociada;12:27:22;ARPY;;Argenpymes S.G.R.;;;;;;;
1467460;28/05/2026;No Garantizado;NO;NO;NO;PAGARE;NO;NO;C.I.;10:56:05;17:00:00;13;406;24,00;24,00;653;$;766.000.000,00;1;Negociada;12:40:34;;30-71158333-1;WST S.A.;;;;;;;
1467461;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:06;17:00:00;47;572;37,00;37,00;572;$;5.988.890,00;4;Negociada;11:04:49;;30-71685365-5;PAMPA TERRA S.A.S.;AO;30-71409422-6;ASOCIACION MUTUAL 23 DE SETIEMBRE;;;;
1467462;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:08;17:00:00;82;;;26,00;864;$;33.000.000,00;3;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467463;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:14;17:00:00;92;401;28,00;28,00;524;$;5.000.000,00;2;Negociada;13:31:52;BINT;;Banco Interfinanzas S.A.;AO;;;;;;
1467464;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:27;17:00:00;115;;;27,00;864;$;10.000.000,00;1;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467465;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:28;17:00:00;35;572;37,00;37,00;572;$;7.560.000,00;1;Negociada;11:04:22;;30-71500733-5;HIADES SRL;AO;30-71409422-6;ASOCIACION MUTUAL 23 DE SETIEMBRE;;;;
1467466;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:40;17:00:00;62;572;37,00;37,00;572;$;3.565.100,00;1;Negociada;11:03:32;;20-16954208-3;CAMPAGNOLA LUIS ANGEL;AO;30-71409422-6;ASOCIACION MUTUAL 23 DE SETIEMBRE;;;;
1467467;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:46;17:00:00;20;;;25,00;545;$;7.874.936,88;1;Desierta;;AFBG;;AFB AVALES S.G.R;AO;;;;;;
1467468;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:56:46;17:00:00;68;864;26,00;26,00;864;$;70.000.000,00;7;Negociada;11:59:03;MILL;;MILLS S.G.R.;AO;;;;;;
1467469;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:56:50;17:00:00;33;572;33,00;33,00;572;$;7.821.000,00;1;Negociada;11:03:58;;30-71500733-5;HIADES SRL;AO;30-71409422-6;ASOCIACION MUTUAL 23 DE SETIEMBRE;;;;
1467470;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:57:00;17:00:00;732;;;7,00;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467471;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:57:02;17:00:00;33;572;33,00;33,00;572;$;1.478.520,00;1;Negociada;11:04:36;;30-71685365-5;PAMPA TERRA S.A.S.;AO;30-71409422-6;ASOCIACION MUTUAL 23 DE SETIEMBRE;;;;
1467472;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:57:05;17:00:00;84;;;26,00;864;$;6.000.000,00;1;Desierta;;MILL;;MILLS S.G.R.;AO;;;;;;
1467473;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:57:11;17:00:00;32;572;33,00;33,00;572;$;4.100.000,00;1;Negociada;11:03:44;;30-56256679-8;FRIGORIFICO DORONI SOCIEDAD RESPONSABILIDAD LIMITADA;AO;30-71409422-6;ASOCIACION MUTUAL 23 DE SETIEMBRE;;;;
1467474;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:57:15;17:00:00;550;;;6,50;567;DOL;150.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467475;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:57:27;17:00:00;550;;;6,50;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467476;28/05/2026;No Garantizado;NO;NO;NO;PAGARE;NO;NO;C.I.;10:57:35;17:00:00;13;406;24,00;24,00;653;$;1.203.500.000,00;1;Negociada;12:41:30;;30-71158333-1;WST S.A.;;;;;;;
1467477;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:57:38;17:00:00;42;406;23,00;23,00;545;$;18.434.546,87;8;Negociada;12:07:36;CREC;;Crecer S.G.R.;AO;;;;;;
1467478;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:57:42;17:00:00;550;;;6,50;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467479;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:57:42;17:00:00;277;;;0,00;876;U$D;40.000,00;1;Desierta (Baja);;BINT;;Banco Interfinanzas S.A.;;;;;;;
1467480;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:57:44;17:00:00;170;406;27,00;27,00;767;$;16.000.000,00;2;Negociada;13:36:03;ACPY;;Acindar Pymes S.G.R.;AO;;;;;;
1467481;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:57:48;17:00:00;57;554;66,00;66,00;554;$;7.137.574,63;1;Negociada;10:59:49;;30-71528683-8;PROVISION DELTA S.A.;AO;20-32030191-3;AZIN LEANDRO MIGUEL;;;;
1467482;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:57:53;17:00:00;732;;;7,00;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467483;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:58:11;17:00:00;90;;;19,00;767;$;3.840.483,31;11;Desierta;;ACPY;;Acindar Pymes S.G.R.;AO;;;;;;
1467484;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:58:14;17:00:00;732;;;7,00;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467485;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:58:14;17:00:00;67;754;26,00;26,00;864;$;5.000.000,00;1;Negociada;13:59:58;MILL;;MILLS S.G.R.;AO;;;;;;
1467487;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:58:29;17:00:00;98;572;40,00;40,00;572;$;14.887.643,21;1;Negociada;11:05:45;;30-59797159-8;CELULOSA CAMPANA SOCIEDAD ANONIMA;AO;30-50106215-0;CELULOSA ARGENTINA S A;;;;
1467488;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:58:32;17:00:00;159;406;25,00;25,00;406;$;10.000.000,00;1;Negociada;11:08:44;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1467489;28/05/2026;Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:58:35;17:00:00;40;;;20,00;772;$;1.662.685,65;1;Desierta;;;;;AO;;;;;;
1467490;28/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:58:37;17:00:00;110;406;24,00;24,00;767;$;8.421.871,40;5;Negociada;14:53:28;CREC;;Crecer S.G.R.;AO;;;;;;
1467491;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:58:38;17:00:00;732;;;7,00;567;DOL;150.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467492;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:58:50;17:00:00;732;;;7,00;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467493;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:59:00;17:00:00;732;;;7,00;567;DOL;100.000,00;1;Desierta;;POTE;;Potenciar S.G.R.;;;;;;;
1467494;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:10;17:00:00;34;767;40,00;40,00;767;$;10.000.000,00;1;Negociada;11:01:11;;30-60127190-3;PROYECCION ELECTROLUZ SRL;AO;30-64108548-7;MONTERO S A;;;;
1467495;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:12;17:00:00;103;572;42,00;42,00;572;$;196.446.023,74;14;Negociada;11:06:13;;30-59797159-8;CELULOSA CAMPANA SOCIEDAD ANONIMA;AO;30-50106215-0;CELULOSA ARGENTINA S A;;;;
1467496;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:59:13;17:00:00;365;406;6,50;6,50;567;DOL;100.000,00;1;Negociada;11:01:14;POTE;;Potenciar S.G.R.;;;;;;;
1467497;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:59:28;17:00:00;365;406;6,50;6,50;567;DOL;100.000,00;1;Negociada;11:01:30;POTE;;Potenciar S.G.R.;;;;;;;
1467498;28/05/2026;No Garantizado Calificado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:31;17:00:00;62;572;40,00;40,00;572;$;1.545.000,00;1;Negociada;11:07:02;;30-57140191-2;JORGE LUIS SUAREZ Y CIA S R L;AO;30-50106215-0;CELULOSA ARGENTINA S A;;;;
1467499;28/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;C.I.;10:59:37;17:00:00;365;406;6,50;6,50;567;DOL;100.000,00;1;Negociada;11:01:38;POTE;;Potenciar S.G.R.;;;;;;;
1467500;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:41;17:00:00;57;572;40,00;40,00;572;$;1.232.645,63;1;Negociada;11:07:25;;20-38041300-1;SUAREZ OMAR AGUSTIN;AO;30-50106215-0;CELULOSA ARGENTINA S A;;;;
1467501;28/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:59:50;17:00:00;54;572;40,00;40,00;572;$;12.033.773,93;1;Negociada;11:06:33;;30-52570593-1;COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA;AO;30-50106215-0;CELULOSA ARGENTINA S A;;;;
