SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1527419;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:33;17:00:00;114;;;20,00;406;$;58.500.000,00;1;Desierta;;CONV;;CONAVAL S.G.R.;AO;;;;;
1527420;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:34;17:00:00;84;406;27,00;27,00;767;$;3.000.000,00;1;Negociada;15:29:55;MOVI;;MOVIL S.G.R.;AO;;;;;
1527421;18/08/2026;Garantizado Calificado;SI;SI;NO;ECHEQ;NO;NO;C.I.;10:45:56;17:00:00;85;;;0,00;565;$;60.000.000,00;1;Desierta (Baja);;;;;AO;;;MiPyME FCE - Art. 7 Ley 27.440, Res. SEPYME 340/17, Art. 2 RG 4367/18 y RG 1019/24;;
1527422;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:58;17:00:00;136;;;20,00;406;$;40.000.000,00;4;Desierta;;FEDE;;Aval Federal S.G.R.;AO;;;;;
1527423;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:46:01;17:00:00;66;406;25,00;25,00;525;$;116.165.672,39;5;Negociada;10:54:48;CREC;;Crecer S.G.R.;AO;;;;;
1527424;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:03;17:00:00;121;442;30,00;30,00;523;$;25.000.000,00;1;Negociada;12:07:24;RESI;;Resiliencia S.G.R.;AO;;;;;
1527425;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:06;17:00:00;69;567;22,00;22,00;767;$;67.192.096,74;1;Negociada;15:33:44;GARA;;Garantizar S.G.R.;AO;;;;;
1527426;18/08/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:46:14;17:00:00;57;545;46,50;46,50;545;$;547.945,03;1;Negociada;10:49:51;;30-61029860-1;INTERNATIONAL HEALTH SERVICES ARGENTINA S.A.;AO;;;;;
1527427;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:46:24;17:00:00;30;406;24,00;24,00;406;$;4.290.806,83;3;Negociada;14:04:06;ACPY;;Acindar Pymes S.G.R.;AO;;;;;
1527428;18/08/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:35;17:00:00;44;;;0,00;523;$;30.381.727,80;1;Desierta (Baja);;CREC;;Crecer S.G.R.;AO;;;;;
