SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1465453;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:21;17:00:00;58;406;20,74;22,75;406;$;19.298.547,98;9;Negociada;10:55:02;ACPY;;Acindar Pymes S.G.R.;AO;;;;;;
1465454;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:45;17:00:00;22;;;25,00;545;$;7.874.936,88;1;Desierta;;AFBG;;AFB AVALES S.G.R;AO;;;;;;
1465455;26/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:46:04;17:00:00;69;;;0,00;545;$;10.000.000,00;1;Desierta (Baja);;INPY;;Integra Pymes S.G.R.;;;;;;;
1465456;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:04;17:00:00;168;754;27,00;27,00;754;$;4.000.000,00;1;Negociada;13:19:39;INPY;;Integra Pymes S.G.R.;AO;;;;;;
1465457;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:17;17:00:00;12;;;20,00;754;$;16.399.924,51;1;Desierta;;MOVI;;MOVIL S.G.R.;AO;;;;;;
1465458;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:24;17:00:00;68;502;24,00;24,00;513;$;33.000.000,00;1;Negociada;16:41:03;FIDU;;Fid Aval S.G.R.;AO;;;;;;
1465459;26/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:46:30;17:00:00;440;767;8,00;8,00;754;DOL;9.000,00;1;Negociada;14:15:57;ACEN;;Avales del Centro S.G.R.;;;;;;;
1465460;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:44;17:00:00;62;502;23,00;23,00;754;$;3.500.000,00;1;Negociada;16:28:37;MOVI;;MOVIL S.G.R.;AO;;;;;;
1465461;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:57;17:00:00;54;;;21,00;754;$;10.000.000,00;3;Desierta;;ARGC;;Argentina Ciudad S.G.R.;AO;;;;;;
1465462;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:09;17:00:00;59;;;20,00;754;$;150.000.000,00;5;Desierta;;ACEN;;Avales del Centro S.G.R.;AO;;;;;;
1465463;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:13;17:00:00;65;526;25,00;25,00;526;$;64.458.871,00;5;Negociada;16:18:16;ACEN;;Avales del Centro S.G.R.;AO;;;;;;
1465464;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:16;17:00:00;69;502;25,50;25,50;802;$;100.000.000,00;9;Negociada;13:31:53;UNIO;;Union S.G.R.;AO;;;;;;
1465465;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:22;17:00:00;98;545;24,00;24,00;526;$;30.000.000,00;1;Negociada;14:29:52;NOVA;;INNOVA S.G.R.;AO;;;;;;
1465466;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:25;17:00:00;42;716;28,00;28,00;754;$;27.600.000,00;4;Negociada;12:41:50;ACEN;;Avales del Centro S.G.R.;AO;;;;;;
1465467;26/05/2026;No Garantizado;SI;SI;NO;ECHEQ;SI;NO;24Hs.;10:47:32;17:00:00;40;723;26,50;26,50;526;$;14.184.711,06;2;Negociada;12:35:29;;30-50109269-6;UNILEVER DE ARGENTINA S A;NO;30-55295701-2;PAPELERA SANTA ANGELA S.A.I.C.I.F.Y A.;Certificado MiPyME;;;
1465468;26/05/2026;No Garantizado;SI;SI;NO;FCE;NO;NO;24Hs.;10:47:41;17:00:00;34;;;;526;$;27.373.951,97;1;Desierta;;%AYS;30-70956507-5;AGUA Y SANEAMIENTOS ARGENTINOS SOCIEDAD ANONIMA;;;;;;;
1465469;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:43;17:00:00;275;502;28,00;28,00;802;$;20.000.000,00;3;Negociada;13:56:30;ACPY;;Acindar Pymes S.G.R.;AO;;;;;;
1465470;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:47:47;17:00:00;105;502;26,00;26,00;439;$;18.000.000,00;2;Negociada;12:18:44;NEUQ;;Neuquen Pymes S.G.R.;AO;;;;;;
1465471;26/05/2026;Avalado;;SI;NO;PAGARE;NO;NO;24Hs.;10:48:05;17:00:00;231;;;6,00;439;DOL;115.800,00;1;Desierta;;NEUQ;;Neuquen Pymes S.G.R.;;;;;;;
1465472;26/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:48:16;17:00:00;23;432;19,50;20,00;545;$;30.000.000,00;1;Negociada;11:51:02;POTE;;Potenciar S.G.R.;AO;;;;;;
