SUBASTA;FEC.SUB.;SEGMENTO;PYME;1-NEG;SELLO;TIPO INSTRUMENTO;NALO;SIN RECURSO;PLZ.;T.MIN.;CIERRE;PPV;AG.CPR.;TASA C.;TASA V.;AG.VDR.;MONEDA;MONTO;CANT. INSTRUMENTOS;ESTADO;HORA CONC.;CODIGO RESPONSABLE;CUIT RESPONSABLE;NOMBRE RESPONSABLE;CARACTER;CUIT BENEF.;RAZÓN BENEF.;COND. PYME;V.N. C.;V.N. V.
1453490;07/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:45:27;17:00:00;119;406;25,00;25,00;406;$;149.247.447,08;11;Negociada;10:50:12;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1453491;07/05/2026;No Garantizado;NO;SI;NO;PAGARE;NO;NO;24Hs.;10:45:30;17:00:00;164;;;8,00;767;DOL;10.000,00;1;Desierta;;;30-70792344-6;AGRO DE SOUZA S.A;;30-70792344-6;AGRO DE SOUZA S.A;;;;
1453492;07/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:45:37;17:00:00;62;406;19,40;19,40;406;$;1.000.000.000,00;1;Negociada;10:47:38;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1453493;07/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:41;17:00:00;59;501;19,50;19,50;545;$;1.000.000,00;1;Negociada;10:48:30;FGLR;;Fdo.de Gtia.Pub. La Rioja;AO;;;;;;
1453494;07/05/2026;No Garantizado;NO;SI;NO;PAGARE;NO;NO;C.I.;10:45:46;17:00:00;34;406;32,00;32,00;406;$;248.000.000,00;1;Negociada;10:47:48;;30-69285501-5;CONEC-TEC SA;;30-69285501-5;CONEC-TEC SA;;;;
1453495;07/05/2026;No Garantizado Calificado;SI;SI;NO;FCE;NO;NO;C.I.;10:45:48;17:00:00;28;406;20,00;20,00;598;$;259.494.311,60;3;Negociada;10:47:50;%YFP;30-54668997-9;YPF SOCIEDAD ANONIMA;;;;;;;
1453496;07/05/2026;No Garantizado;SI;SI;NO;ECHEQ;NO;NO;24Hs.;10:45:55;17:00:00;72;;;48,00;767;$;300.000.000,00;60;Desierta;;;30-61610741-7;ABRAHAM Y BERNARDO BRANT SOCIEDAD DE LA SECC IV LGS (ART 21 A 26);AO;30-61610741-7;ABRAHAM Y BERNARDO BRANT SOCIEDAD DE LA SECC IV LGS (ART 21 A 26);Certificado MiPyME;;;
1453497;07/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:05;17:00:00;75;501;20,00;20,00;545;$;6.500.000,00;6;Negociada;10:49:10;FGLR;;Fdo.de Gtia.Pub. La Rioja;AO;;;;;;
1453498;07/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;24Hs.;10:46:09;17:00:00;190;523;27,00;27,00;523;$;3.300.000,00;3;Negociada;12:24:09;CAMP;;Campo Aval S.G.R.;AO;;;;;;
1453499;07/05/2026;No Garantizado;NO;SI;NO;PAGARE;NO;NO;C.I.;10:46:16;17:00:00;34;406;32,00;32,00;406;$;258.000.000,00;1;Negociada;10:48:18;;30-67594588-4;SOLUCIONES QUIMICAS SA;;30-67594588-4;SOLUCIONES QUIMICAS SA;;;;
1453500;07/05/2026;Avalado;;SI;NO;ECHEQ;NO;NO;C.I.;10:46:22;17:00:00;169;406;26,00;26,00;406;$;110.000.000,00;8;Negociada;10:50:48;ARPY;;Argenpymes S.G.R.;AO;;;;;;
1453501;07/05/2026;No Garantizado;NO;SI;NO;ECHEQ;NO;NO;C.I.;10:46:40;17:00:00;104;406;33,00;33,00;406;$;820.000.000,00;10;Negociada;10:48:42;;30-50333978-8;ESKABE S A;AO;30-50333978-8;ESKABE S A;;;;
1453502;07/05/2026;Avalado;;SI;NO;ECHEQ;SI;NO;24Hs.;10:46:46;17:00:00;111;501;20,00;20,00;545;$;1.600.000,00;1;Negociada;10:52:55;FGLR;;Fdo.de Gtia.Pub. La Rioja;NO;;;;;;
